Temperature (K),Pressure (MPa),Na+,K+,Mg+2,Ca+2,SO4-2,Cl-,Dissolved CO2 (mol/kg)
400.11,46.9762965,0.0,3.329,0.0,0.0,0.0,3.329,1.1196
400.11,49.71713775,0.0,3.329,0.0,0.0,0.0,3.329,1.1436
400.11,52.668735,0.0,3.329,0.0,0.0,0.0,3.329,1.1682
400.11,55.848313499999996,0.0,3.329,0.0,0.0,0.0,3.329,1.1934
400.11,59.276138249999995,0.0,3.329,0.0,0.0,0.0,3.329,1.2194
400.11,62.975514,0.0,3.329,0.0,0.0,0.0,3.329,1.2461
400.11,66.96873224999999,0.0,3.329,0.0,0.0,0.0,3.329,1.2736
400.11,71.28315075,0.0,3.329,0.0,0.0,0.0,3.329,1.3019
400.11,75.94714049999999,0.0,3.329,0.0,0.0,0.0,3.329,1.331
400.11,80.99211225,0.0,3.329,0.0,0.0,0.0,3.329,1.361
400.11,86.4525165,0.0,3.329,0.0,0.0,0.0,3.329,1.392
400.11,92.36685675,0.0,3.329,0.0,0.0,0.0,3.329,1.4238
400.11,98.77667625,0.0,3.329,0.0,0.0,0.0,3.329,1.4567
400.11,105.7326375,0.0,3.329,0.0,0.0,0.0,3.329,1.4906
400.11,113.28135,0.0,3.329,0.0,0.0,0.0,3.329,1.5255
400.11,121.4785425,0.0,3.329,0.0,0.0,0.0,3.329,1.5616
400.11,130.39514250000002,0.0,3.329,0.0,0.0,0.0,3.329,1.5988
400.11,140.11221,0.0,3.329,0.0,0.0,0.0,3.329,1.6372
400.11,150.7006725,0.0,3.329,0.0,0.0,0.0,3.329,1.6767
511.25,0.0,0.0,0.3527,0.0,0.0,0.0,0.3527,0.0
511.25,3.1990328999999997,0.0,0.3527,0.0,0.0,0.0,0.3527,0.0
511.25,4.7805135,0.0,0.3527,0.0,0.0,0.0,0.3527,0.13078
511.25,6.3566238749999995,0.0,0.3527,0.0,0.0,0.0,0.3527,0.25511
511.25,7.928579924999999,0.0,0.3527,0.0,0.0,0.0,0.3527,0.37357
511.25,9.498509474999999,0.0,0.3527,0.0,0.0,0.0,0.3527,0.48663
511.25,11.068743,0.0,0.3527,0.0,0.0,0.0,0.3527,0.59476
511.25,12.64232025,0.0,0.3527,0.0,0.0,0.0,0.3527,0.69841
511.25,14.22299025,0.0,0.3527,0.0,0.0,0.0,0.3527,0.79804
511.25,15.81379275,0.0,0.3527,0.0,0.0,0.0,0.3527,0.89406
511.25,17.4177675,0.0,0.3527,0.0,0.0,0.0,0.3527,0.9869
511.25,19.038967500000002,0.0,0.3527,0.0,0.0,0.0,0.3527,1.0769
511.25,20.683472249999998,0.0,0.3527,0.0,0.0,0.0,0.3527,1.1646
511.25,22.35330825,0.0,0.3527,0.0,0.0,0.0,0.3527,1.2501
511.25,24.05556825,0.0,0.3527,0.0,0.0,0.0,0.3527,1.334
511.25,25.793292,0.0,0.3527,0.0,0.0,0.0,0.3527,1.4165
511.25,27.572559,0.0,0.3527,0.0,0.0,0.0,0.3527,1.4979
511.25,29.398435499999998,0.0,0.3527,0.0,0.0,0.0,0.3527,1.5786
511.25,31.277001,0.0,0.3527,0.0,0.0,0.0,0.3527,1.6589
511.25,33.2123085,0.0,0.3527,0.0,0.0,0.0,0.3527,1.739
511.25,35.2104375,0.0,0.3527,0.0,0.0,0.0,0.3527,1.8192
511.25,37.27848075,0.0,0.3527,0.0,0.0,0.0,0.3527,1.8998
511.25,39.419478,0.0,0.3527,0.0,0.0,0.0,0.3527,1.9811
511.25,41.640522,0.0,0.3527,0.0,0.0,0.0,0.3527,2.0634
511.25,43.946679,0.0,0.3527,0.0,0.0,0.0,0.3527,2.1469
511.25,46.34301525,0.0,0.3527,0.0,0.0,0.0,0.3527,2.232
511.25,48.834596999999995,0.0,0.3527,0.0,0.0,0.0,0.3527,2.3188
511.25,51.42547724999999,0.0,0.3527,0.0,0.0,0.0,0.3527,2.4078
511.25,54.119709,0.0,0.3527,0.0,0.0,0.0,0.3527,2.4993
511.25,56.922358499999994,0.0,0.3527,0.0,0.0,0.0,0.3527,2.5935
511.25,59.833425749999996,0.0,0.3527,0.0,0.0,0.0,0.3527,2.6908
511.25,62.857977,0.0,0.3527,0.0,0.0,0.0,0.3527,2.7916
511.25,65.99601225,0.0,0.3527,0.0,0.0,0.0,0.3527,2.8963
511.25,69.24854475,0.0,0.3527,0.0,0.0,0.0,0.3527,3.0053
511.25,72.613548,0.0,0.3527,0.0,0.0,0.0,0.3527,3.119
511.25,76.08899550000001,0.0,0.3527,0.0,0.0,0.0,0.3527,3.2381
511.25,79.6718475,0.0,0.3527,0.0,0.0,0.0,0.3527,3.363
511.25,83.35703774999999,0.0,0.3527,0.0,0.0,0.0,0.3527,3.4944
511.25,87.135447,0.0,0.3527,0.0,0.0,0.0,0.3527,3.6329
511.25,90.997956,0.0,0.3527,0.0,0.0,0.0,0.3527,3.7794
511.25,94.93240575,0.0,0.3527,0.0,0.0,0.0,0.3527,3.9346
511.25,98.92258425,0.0,0.3527,0.0,0.0,0.0,0.3527,4.0995
511.25,102.9462,0.0,0.3527,0.0,0.0,0.0,0.3527,4.2754
511.25,106.9890675,0.0,0.3527,0.0,0.0,0.0,0.3527,4.4634
511.25,111.0015375,0.0,0.3527,0.0,0.0,0.0,0.3527,4.6651
511.25,114.96334499999999,0.0,0.3527,0.0,0.0,0.0,0.3527,4.8824
511.25,118.82382750000001,0.0,0.3527,0.0,0.0,0.0,0.3527,5.1174
511.25,122.52219000000001,0.0,0.3527,0.0,0.0,0.0,0.3527,5.3729
511.25,125.9976375,0.0,0.3527,0.0,0.0,0.0,0.3527,5.6522
511.25,129.1589775,0.0,0.3527,0.0,0.0,0.0,0.3527,5.9597
511.25,131.88461999999998,0.0,0.3527,0.0,0.0,0.0,0.3527,6.3012
511.25,134.0225775,0.0,0.3527,0.0,0.0,0.0,0.3527,6.6848
511.25,135.3702,0.0,0.3527,0.0,0.0,0.0,0.3527,7.1226
511.25,135.6235125,0.0,0.3527,0.0,0.0,0.0,0.3527,7.6332
511.25,134.26575749999998,0.0,0.3527,0.0,0.0,0.0,0.3527,8.2503
511.25,130.31408249999998,0.0,0.3527,0.0,0.0,0.0,0.3527,9.0462
511.25,120.799665,0.0,0.3527,0.0,0.0,0.0,0.3527,10.26
511.25,21.0735735,0.0,0.3527,0.0,0.0,0.0,0.3527,25.124
511.25,19.49594325,0.0,0.3527,0.0,0.0,0.0,0.3527,26.185
511.25,18.33678525,0.0,0.3527,0.0,0.0,0.0,0.3527,27.172
511.25,17.467416749999998,0.0,0.3527,0.0,0.0,0.0,0.3527,28.136
511.25,16.82096325,0.0,0.3527,0.0,0.0,0.0,0.3527,29.163
472.08,0.0,0.0,2.4094,0.0,0.0,0.0,2.4094,0.0
472.08,1.404871125,0.0,2.4094,0.0,0.0,0.0,2.4094,0.0
472.08,2.9676066,0.0,2.4094,0.0,0.0,0.0,2.4094,0.098119
472.08,4.5057201000000004,0.0,2.4094,0.0,0.0,0.0,2.4094,0.18974
472.08,6.021238125,0.0,2.4094,0.0,0.0,0.0,2.4094,0.2755
472.08,7.516896450000001,0.0,2.4094,0.0,0.0,0.0,2.4094,0.35592
472.08,8.995836149999999,0.0,2.4094,0.0,0.0,0.0,2.4094,0.4315
472.08,10.46180625,0.0,2.4094,0.0,0.0,0.0,2.4094,0.50272
472.08,11.9178465,0.0,2.4094,0.0,0.0,0.0,2.4094,0.57001
472.08,13.3688205,0.0,2.4094,0.0,0.0,0.0,2.4094,0.63379
472.08,14.818781249999999,0.0,2.4094,0.0,0.0,0.0,2.4094,0.69446
472.08,16.27178175,0.0,2.4094,0.0,0.0,0.0,2.4094,0.75238
472.08,17.73288825,0.0,2.4094,0.0,0.0,0.0,2.4094,0.80787
472.08,19.208180249999998,0.0,2.4094,0.0,0.0,0.0,2.4094,0.86126
472.08,20.7006975,0.0,2.4094,0.0,0.0,0.0,2.4094,0.91282
472.08,22.21753275,0.0,2.4094,0.0,0.0,0.0,2.4094,0.96282
472.08,23.762739,0.0,2.4094,0.0,0.0,0.0,2.4094,1.0115
472.08,25.343409,0.0,2.4094,0.0,0.0,0.0,2.4094,1.0591
472.08,26.96562225,0.0,2.4094,0.0,0.0,0.0,2.4094,1.1058
472.08,28.633431749999996,0.0,2.4094,0.0,0.0,0.0,2.4094,1.1518
472.08,30.355956749999997,0.0,2.4094,0.0,0.0,0.0,2.4094,1.1973
472.08,32.1382635,0.0,2.4094,0.0,0.0,0.0,2.4094,1.2424
472.08,33.988458,0.0,2.4094,0.0,0.0,0.0,2.4094,1.2873
472.08,35.9116065,0.0,2.4094,0.0,0.0,0.0,2.4094,1.3322
472.08,37.9178415,0.0,2.4094,0.0,0.0,0.0,2.4094,1.3771
472.08,40.0132425,0.0,2.4094,0.0,0.0,0.0,2.4094,1.4223
472.08,42.2059155,0.0,2.4094,0.0,0.0,0.0,2.4094,1.4679
472.08,44.504979750000004,0.0,2.4094,0.0,0.0,0.0,2.4094,1.5139
472.08,46.917528000000004,0.0,2.4094,0.0,0.0,0.0,2.4094,1.5605
472.08,49.454705999999995,0.0,2.4094,0.0,0.0,0.0,2.4094,1.6079
472.08,52.124619749999994,0.0,2.4094,0.0,0.0,0.0,2.4094,1.6561
472.08,54.93638849999999,0.0,2.4094,0.0,0.0,0.0,2.4094,1.7053
472.08,57.901158,0.0,2.4094,0.0,0.0,0.0,2.4094,1.7555
472.08,61.02703424999999,0.0,2.4094,0.0,0.0,0.0,2.4094,1.8071
472.08,64.3271895,0.0,2.4094,0.0,0.0,0.0,2.4094,1.86
472.08,67.80972975,0.0,2.4094,0.0,0.0,0.0,2.4094,1.9144
472.08,71.48782725,0.0,2.4094,0.0,0.0,0.0,2.4094,1.9705
472.08,75.3716145,0.0,2.4094,0.0,0.0,0.0,2.4094,2.0284
472.08,79.471224,0.0,2.4094,0.0,0.0,0.0,2.4094,2.0884
472.08,83.80084124999999,0.0,2.4094,0.0,0.0,0.0,2.4094,2.1506
472.08,88.3695855,0.0,2.4094,0.0,0.0,0.0,2.4094,2.2152
472.08,93.18961575,0.0,2.4094,0.0,0.0,0.0,2.4094,2.2825
472.08,98.27207775,0.0,2.4094,0.0,0.0,0.0,2.4094,2.3527
472.08,103.6250775,0.0,2.4094,0.0,0.0,0.0,2.4094,2.426
472.08,109.26888000000001,0.0,2.4094,0.0,0.0,0.0,2.4094,2.5028
472.08,115.206525,0.0,2.4094,0.0,0.0,0.0,2.4094,2.5834
472.08,121.4380125,0.0,2.4094,0.0,0.0,0.0,2.4094,2.6681
472.08,127.99374,0.0,2.4094,0.0,0.0,0.0,2.4094,2.7573
472.08,134.8534425,0.0,2.4094,0.0,0.0,0.0,2.4094,2.8515
472.08,142.0475175,0.0,2.4094,0.0,0.0,0.0,2.4094,2.9511
472.08,149.5557,0.0,2.4094,0.0,0.0,0.0,2.4094,3.0566
518.33,0.0,0.0,4.763,0.0,0.0,0.0,4.763,0.0
518.33,3.0916284,0.0,4.763,0.0,0.0,0.0,4.763,0.0
518.33,4.8266163749999995,0.0,4.763,0.0,0.0,0.0,4.763,0.099082
518.33,6.554916899999999,0.0,4.763,0.0,0.0,0.0,4.763,0.1914
518.33,8.277948525,0.0,4.763,0.0,0.0,0.0,4.763,0.27772
518.33,9.998649675,0.0,4.763,0.0,0.0,0.0,4.763,0.35864
518.33,11.72026275,0.0,4.763,0.0,0.0,0.0,4.763,0.43471
518.33,13.44684075,0.0,4.763,0.0,0.0,0.0,4.763,0.50645
518.33,15.182538000000001,0.0,4.763,0.0,0.0,0.0,4.763,0.57434
518.33,16.932420750000002,0.0,4.763,0.0,0.0,0.0,4.763,0.63882
518.33,18.699528750000002,0.0,4.763,0.0,0.0,0.0,4.763,0.7003
518.33,20.491968,0.0,4.763,0.0,0.0,0.0,4.763,0.75915
518.33,22.311764999999998,0.0,4.763,0.0,0.0,0.0,4.763,0.81571
518.33,24.167025749999997,0.0,4.763,0.0,0.0,0.0,4.763,0.8703
518.33,26.06382975,0.0,4.763,0.0,0.0,0.0,4.763,0.9232
518.33,28.00623,0.0,4.763,0.0,0.0,0.0,4.763,0.97468
518.33,30.00334575,0.0,4.763,0.0,0.0,0.0,4.763,1.025
518.33,32.05923,0.0,4.763,0.0,0.0,0.0,4.763,1.0743
518.33,34.18198875,0.0,4.763,0.0,0.0,0.0,4.763,1.123
518.33,36.37871474999999,0.0,4.763,0.0,0.0,0.0,4.763,1.171
518.33,38.6554875,0.0,4.763,0.0,0.0,0.0,4.763,1.2188
518.33,41.020413,0.0,4.763,0.0,0.0,0.0,4.763,1.2663
518.33,43.48159725,0.0,4.763,0.0,0.0,0.0,4.763,1.3139
518.33,46.04511975,0.0,4.763,0.0,0.0,0.0,4.763,1.3617
518.33,48.720099749999996,0.0,4.763,0.0,0.0,0.0,4.763,1.4098
518.33,51.51261675,0.0,4.763,0.0,0.0,0.0,4.763,1.4585
518.33,54.43179000000001,0.0,4.763,0.0,0.0,0.0,4.763,1.5078
518.33,57.4857255,0.0,4.763,0.0,0.0,0.0,4.763,1.558
518.33,60.68050275,0.0,4.763,0.0,0.0,0.0,4.763,1.6092
518.33,64.02625425,0.0,4.763,0.0,0.0,0.0,4.763,1.6616
518.33,67.53007275,0.0,4.763,0.0,0.0,0.0,4.763,1.7154
518.33,71.20006425000001,0.0,4.763,0.0,0.0,0.0,4.763,1.7708
518.33,75.0433215,0.0,4.763,0.0,0.0,0.0,4.763,1.8279
518.33,79.0679505,0.0,4.763,0.0,0.0,0.0,4.763,1.8871
518.33,83.281044,0.0,4.763,0.0,0.0,0.0,4.763,1.9484
518.33,87.68969474999999,0.0,4.763,0.0,0.0,0.0,4.763,2.0121
518.33,92.30200875,0.0,4.763,0.0,0.0,0.0,4.763,2.0785
518.33,97.1240655,0.0,4.763,0.0,0.0,0.0,4.763,2.1478
518.33,102.16599749999999,0.0,4.763,0.0,0.0,0.0,4.763,2.2202
518.33,107.42476500000001,0.0,4.763,0.0,0.0,0.0,4.763,2.2961
518.33,112.9064475,0.0,4.763,0.0,0.0,0.0,4.763,2.3757
518.33,118.63131,0.0,4.763,0.0,0.0,0.0,4.763,2.4594
518.33,124.5790875,0.0,4.763,0.0,0.0,0.0,4.763,2.5475
518.33,130.7801775,0.0,4.763,0.0,0.0,0.0,4.763,2.6403
518.33,137.214315,0.0,4.763,0.0,0.0,0.0,4.763,2.7383
518.33,143.8916325,0.0,4.763,0.0,0.0,0.0,4.763,2.8419
518.33,150.81213,0.0,4.763,0.0,0.0,0.0,4.763,2.9514
332.24,0.0,0.0,2.0947,0.0,0.0,0.0,2.0947,0.0
332.24,0.01775315325,0.0,2.0947,0.0,0.0,0.0,2.0947,0.0
332.24,1.003218825,0.0,2.0947,0.0,0.0,0.0,2.0947,0.12881
332.24,1.948581075,0.0,2.0947,0.0,0.0,0.0,2.0947,0.24239
332.24,2.848955025,0.0,2.0947,0.0,0.0,0.0,2.0947,0.34172
332.24,3.7007943,0.0,2.0947,0.0,0.0,0.0,2.0947,0.42785
332.24,4.5016671,0.0,2.0947,0.0,0.0,0.0,2.0947,0.50194
332.24,5.25005355,0.0,2.0947,0.0,0.0,0.0,2.0947,0.56526
332.24,5.94595365,0.0,2.0947,0.0,0.0,0.0,2.0947,0.61908
332.24,6.590178000000001,0.0,2.0947,0.0,0.0,0.0,2.0947,0.66464
332.24,7.184651775,0.0,2.0947,0.0,0.0,0.0,2.0947,0.70309
332.24,7.73211075,0.0,2.0947,0.0,0.0,0.0,2.0947,0.73552
332.24,8.23589865,0.0,2.0947,0.0,0.0,0.0,2.0947,0.76288
332.24,8.700169800000001,0.0,2.0947,0.0,0.0,0.0,2.0947,0.78603
332.24,9.129281175000001,0.0,2.0947,0.0,0.0,0.0,2.0947,0.8057
332.24,9.527893725,0.0,2.0947,0.0,0.0,0.0,2.0947,0.82253
332.24,9.9010737,0.0,2.0947,0.0,0.0,0.0,2.0947,0.83707
332.24,10.25409,0.0,2.0947,0.0,0.0,0.0,2.0947,0.84978
332.24,10.59150225,0.0,2.0947,0.0,0.0,0.0,2.0947,0.86105
332.24,10.91979525,0.0,2.0947,0.0,0.0,0.0,2.0947,0.87121
332.24,11.245048500000001,0.0,2.0947,0.0,0.0,0.0,2.0947,0.88054
332.24,11.570301749999999,0.0,2.0947,0.0,0.0,0.0,2.0947,0.88927
332.24,11.90467425,0.0,2.0947,0.0,0.0,0.0,2.0947,0.89759
332.24,12.251205749999999,0.0,2.0947,0.0,0.0,0.0,2.0947,0.90569
332.24,12.61800225,0.0,2.0947,0.0,0.0,0.0,2.0947,0.91368
332.24,13.01114325,0.0,2.0947,0.0,0.0,0.0,2.0947,0.92171
332.24,13.43670825,0.0,2.0947,0.0,0.0,0.0,2.0947,0.92986
332.24,13.90280325,0.0,2.0947,0.0,0.0,0.0,2.0947,0.93822
332.24,14.414494499999998,0.0,2.0947,0.0,0.0,0.0,2.0947,0.94688
332.24,14.980901249999999,0.0,2.0947,0.0,0.0,0.0,2.0947,0.95589
332.24,15.6101295,0.0,2.0947,0.0,0.0,0.0,2.0947,0.96531
332.24,16.31028525,0.0,2.0947,0.0,0.0,0.0,2.0947,0.9752
332.24,17.091501,0.0,2.0947,0.0,0.0,0.0,2.0947,0.9856
332.24,17.96188275,0.0,2.0947,0.0,0.0,0.0,2.0947,0.99654
332.24,18.93257625,0.0,2.0947,0.0,0.0,0.0,2.0947,1.0081
332.24,20.0157405,0.0,2.0947,0.0,0.0,0.0,2.0947,1.0202
332.24,21.22252125,0.0,2.0947,0.0,0.0,0.0,2.0947,1.033
332.24,22.56609075,0.0,2.0947,0.0,0.0,0.0,2.0947,1.0464
332.24,24.0606345,0.0,2.0947,0.0,0.0,0.0,2.0947,1.0606
332.24,25.72337775,0.0,2.0947,0.0,0.0,0.0,2.0947,1.0754
332.24,27.569519249999995,0.0,2.0947,0.0,0.0,0.0,2.0947,1.091
332.24,29.619324,0.0,2.0947,0.0,0.0,0.0,2.0947,1.1073
332.24,31.89204375,0.0,2.0947,0.0,0.0,0.0,2.0947,1.1244
332.24,34.4119965,0.0,2.0947,0.0,0.0,0.0,2.0947,1.1422
332.24,37.202487000000005,0.0,2.0947,0.0,0.0,0.0,2.0947,1.1608
332.24,40.293912750000004,0.0,2.0947,0.0,0.0,0.0,2.0947,1.1802
332.24,43.715658,0.0,2.0947,0.0,0.0,0.0,2.0947,1.2003
332.24,47.50419975,0.0,2.0947,0.0,0.0,0.0,2.0947,1.2212
332.24,51.697028249999995,0.0,2.0947,0.0,0.0,0.0,2.0947,1.2428
332.24,56.33973975,0.0,2.0947,0.0,0.0,0.0,2.0947,1.2651
332.24,61.4819835,0.0,2.0947,0.0,0.0,0.0,2.0947,1.288
332.24,67.18151474999999,0.0,2.0947,0.0,0.0,0.0,2.0947,1.3116
332.24,73.5031815,0.0,2.0947,0.0,0.0,0.0,2.0947,1.3358
332.24,80.520951,0.0,2.0947,0.0,0.0,0.0,2.0947,1.3604
332.24,88.32398925000001,0.0,2.0947,0.0,0.0,0.0,2.0947,1.3855
332.24,97.01159475,0.0,2.0947,0.0,0.0,0.0,2.0947,1.4108
332.24,106.70535749999999,0.0,2.0947,0.0,0.0,0.0,2.0947,1.4363
332.24,117.53699999999999,0.0,2.0947,0.0,0.0,0.0,2.0947,1.4617
332.24,129.6858675,0.0,2.0947,0.0,0.0,0.0,2.0947,1.4869
332.24,143.35460999999998,0.0,2.0947,0.0,0.0,0.0,2.0947,1.5115
351.57,0.0,0.0,0.2174,0.0,0.0,0.0,0.2174,0.0
351.57,0.04394161275,0.0,0.2174,0.0,0.0,0.0,0.2174,0.0
351.57,1.09775505,0.0,0.2174,0.0,0.0,0.0,0.2174,0.12667
351.57,2.112930225,0.0,0.2174,0.0,0.0,0.0,0.2174,0.24041
351.57,3.0867647999999996,0.0,0.2174,0.0,0.0,0.0,0.2174,0.34201
351.57,4.017232275,0.0,0.2174,0.0,0.0,0.0,0.2174,0.43228
351.57,4.903420725,0.0,0.2174,0.0,0.0,0.0,0.2174,0.51209
351.57,5.745026175,0.0,0.2174,0.0,0.0,0.0,0.2174,0.5824
351.57,6.5427579,0.0,0.2174,0.0,0.0,0.0,0.2174,0.64418
351.57,7.298034449999999,0.0,0.2174,0.0,0.0,0.0,0.2174,0.69839
351.57,8.012781,0.0,0.2174,0.0,0.0,0.0,0.2174,0.74594
351.57,8.689733324999999,0.0,0.2174,0.0,0.0,0.0,0.2174,0.78771
351.57,9.33223515,0.0,0.2174,0.0,0.0,0.0,0.2174,0.82449
351.57,9.9440355,0.0,0.2174,0.0,0.0,0.0,0.2174,0.85701
351.57,10.52868075,0.0,0.2174,0.0,0.0,0.0,0.2174,0.88593
351.57,11.092047749999999,0.0,0.2174,0.0,0.0,0.0,0.2174,0.91182
351.57,11.63717625,0.0,0.2174,0.0,0.0,0.0,0.2174,0.93519
351.57,12.17014575,0.0,0.2174,0.0,0.0,0.0,0.2174,0.95648
351.57,12.693996,0.0,0.2174,0.0,0.0,0.0,0.2174,0.97609
351.57,13.216833,0.0,0.2174,0.0,0.0,0.0,0.2174,0.99434
351.57,13.7416965,0.0,0.2174,0.0,0.0,0.0,0.2174,1.0115
351.57,14.275679249999998,0.0,0.2174,0.0,0.0,0.0,0.2174,1.0279
351.57,14.82283425,0.0,0.2174,0.0,0.0,0.0,0.2174,1.0437
351.57,15.3912675,0.0,0.2174,0.0,0.0,0.0,0.2174,1.0591
351.57,15.985031999999999,0.0,0.2174,0.0,0.0,0.0,0.2174,1.0742
351.57,16.611220499999998,0.0,0.2174,0.0,0.0,0.0,0.2174,1.0893
351.57,17.2759125,0.0,0.2174,0.0,0.0,0.0,0.2174,1.1044
351.57,17.987214,0.0,0.2174,0.0,0.0,0.0,0.2174,1.1196
351.57,18.7512045,0.0,0.2174,0.0,0.0,0.0,0.2174,1.1351
351.57,19.57700325,0.0,0.2174,0.0,0.0,0.0,0.2174,1.1509
351.57,20.47068975,0.0,0.2174,0.0,0.0,0.0,0.2174,1.1671
351.57,21.4423965,0.0,0.2174,0.0,0.0,0.0,0.2174,1.1838
351.57,22.5002295,0.0,0.2174,0.0,0.0,0.0,0.2174,1.2011
351.57,23.655334500000002,0.0,0.2174,0.0,0.0,0.0,0.2174,1.2189
351.57,24.91683075,0.0,0.2174,0.0,0.0,0.0,0.2174,1.2374
351.57,26.295863999999998,0.0,0.2174,0.0,0.0,0.0,0.2174,1.2565
351.57,27.804593250000003,0.0,0.2174,0.0,0.0,0.0,0.2174,1.2764
351.57,29.456190749999998,0.0,0.2174,0.0,0.0,0.0,0.2174,1.2971
351.57,31.265855249999998,0.0,0.2174,0.0,0.0,0.0,0.2174,1.3186
351.57,33.246759,0.0,0.2174,0.0,0.0,0.0,0.2174,1.341
351.57,35.4171405,0.0,0.2174,0.0,0.0,0.0,0.2174,1.3642
351.57,37.79523825,0.0,0.2174,0.0,0.0,0.0,0.2174,1.3883
351.57,40.39929075,0.0,0.2174,0.0,0.0,0.0,0.2174,1.4134
351.57,43.25260275,0.0,0.2174,0.0,0.0,0.0,0.2174,1.4394
351.57,46.378479,0.0,0.2174,0.0,0.0,0.0,0.2174,1.4663
351.57,49.803264,0.0,0.2174,0.0,0.0,0.0,0.2174,1.4943
351.57,53.55735525000001,0.0,0.2174,0.0,0.0,0.0,0.2174,1.5232
351.57,57.67115025,0.0,0.2174,0.0,0.0,0.0,0.2174,1.5531
351.57,62.183152500000006,0.0,0.2174,0.0,0.0,0.0,0.2174,1.584
351.57,67.13186549999999,0.0,0.2174,0.0,0.0,0.0,0.2174,1.6158
351.57,72.56389874999999,0.0,0.2174,0.0,0.0,0.0,0.2174,1.6486
351.57,78.52991474999999,0.0,0.2174,0.0,0.0,0.0,0.2174,1.6824
351.57,85.08766874999999,0.0,0.2174,0.0,0.0,0.0,0.2174,1.717
351.57,92.30403525,0.0,0.2174,0.0,0.0,0.0,0.2174,1.7524
351.57,100.25399474999999,0.0,0.2174,0.0,0.0,0.0,0.2174,1.7886
351.57,109.0257,0.0,0.2174,0.0,0.0,0.0,0.2174,1.8254
351.57,118.71236999999999,0.0,0.2174,0.0,0.0,0.0,0.2174,1.8628
351.57,129.45282,0.0,0.2174,0.0,0.0,0.0,0.2174,1.9006
351.57,141.3585075,0.0,0.2174,0.0,0.0,0.0,0.2174,1.9387
358.45,0.0,0.0,3.1501,0.0,0.0,0.0,3.1501,0.0
358.45,0.05224823625,0.0,3.1501,0.0,0.0,0.0,3.1501,0.0
358.45,1.2081993,0.0,3.1501,0.0,0.0,0.0,3.1501,0.097987
358.45,2.3134524,0.0,3.1501,0.0,0.0,0.0,3.1501,0.18451
358.45,3.3666244499999998,0.0,3.1501,0.0,0.0,0.0,3.1501,0.26065
358.45,4.367208825,0.0,3.1501,0.0,0.0,0.0,3.1501,0.32742
358.45,5.315813475,0.0,3.1501,0.0,0.0,0.0,3.1501,0.38583
358.45,6.214059600000001,0.0,3.1501,0.0,0.0,0.0,3.1501,0.43687
358.45,7.06417635,0.0,3.1501,0.0,0.0,0.0,3.1501,0.48147
358.45,7.869102150000001,0.0,3.1501,0.0,0.0,0.0,3.1501,0.52049
358.45,8.6324847,0.0,3.1501,0.0,0.0,0.0,3.1501,0.5547
358.45,9.358275675,0.0,3.1501,0.0,0.0,0.0,3.1501,0.58482
358.45,10.05083205,0.0,3.1501,0.0,0.0,0.0,3.1501,0.61145
358.45,10.71511875,0.0,3.1501,0.0,0.0,0.0,3.1501,0.63515
358.45,11.35549275,0.0,3.1501,0.0,0.0,0.0,3.1501,0.65639
358.45,11.976615,0.0,3.1501,0.0,0.0,0.0,3.1501,0.67558
358.45,12.584565,0.0,3.1501,0.0,0.0,0.0,3.1501,0.69308
358.45,13.184409,0.0,3.1501,0.0,0.0,0.0,3.1501,0.70919
358.45,13.781213249999999,0.0,3.1501,0.0,0.0,0.0,3.1501,0.72418
358.45,14.381057250000001,0.0,3.1501,0.0,0.0,0.0,3.1501,0.73828
358.45,14.9900205,0.0,3.1501,0.0,0.0,0.0,3.1501,0.75169
358.45,15.61316925,0.0,3.1501,0.0,0.0,0.0,3.1501,0.76457
358.45,16.25556975,0.0,3.1501,0.0,0.0,0.0,3.1501,0.77706
358.45,16.92634125,0.0,3.1501,0.0,0.0,0.0,3.1501,0.78931
358.45,17.6285235,0.0,3.1501,0.0,0.0,0.0,3.1501,0.80142
358.45,18.372249,0.0,3.1501,0.0,0.0,0.0,3.1501,0.81347
358.45,19.161570750000003,0.0,3.1501,0.0,0.0,0.0,3.1501,0.82557
358.45,20.00662125,0.0,3.1501,0.0,0.0,0.0,3.1501,0.83779
358.45,20.912466749999997,0.0,3.1501,0.0,0.0,0.0,3.1501,0.85019
358.45,21.889239749999998,0.0,3.1501,0.0,0.0,0.0,3.1501,0.86283
358.45,22.9460595,0.0,3.1501,0.0,0.0,0.0,3.1501,0.87576
358.45,24.091032,0.0,3.1501,0.0,0.0,0.0,3.1501,0.88903
358.45,25.33428975,0.0,3.1501,0.0,0.0,0.0,3.1501,0.90269
358.45,26.6869785,0.0,3.1501,0.0,0.0,0.0,3.1501,0.91678
358.45,28.161257250000002,0.0,3.1501,0.0,0.0,0.0,3.1501,0.93132
358.45,29.76827175,0.0,3.1501,0.0,0.0,0.0,3.1501,0.94636
358.45,31.5222075,0.0,3.1501,0.0,0.0,0.0,3.1501,0.96191
358.45,33.43826325,0.0,3.1501,0.0,0.0,0.0,3.1501,0.97802
358.45,35.53163775,0.0,3.1501,0.0,0.0,0.0,3.1501,0.99469
358.45,37.8205695,0.0,3.1501,0.0,0.0,0.0,3.1501,1.012
358.45,40.32228375,0.0,3.1501,0.0,0.0,0.0,3.1501,1.0298
358.45,43.059072,0.0,3.1501,0.0,0.0,0.0,3.1501,1.0484
